	Human	Haecon	Lv_support	SupportedBy	Identity	e_val
31190	NP_001171761.1	XGW02166.1	3	['O', 'S', 'B']	46.19	1.3e-51
31191	NP_001171761.1	XGW02165.1	3	['O', 'S', 'B']	38.828	4.11e-52
31192	NP_001171761.1	XGW16878.1	1	['B']	28.601	1.6200000000000002e-103
31193	NP_001171761.1	XGW16871.1	1	['B']	39.487	2.57e-32
31194	NP_001171761.1	XGW02167.1	3	['O', 'S', 'B']	46.19	1.38e-51
31195	NP_001171761.1	XGW02163.1	3	['O', 'S', 'B']	46.19	1.38e-51
31196	NP_001171761.1	XGW16876.1	1	['B']	28.81	4.32e-101
31197	NP_001171761.1	XGW16873.1	1	['B']	39.487	1.6e-32
31198	NP_001171761.1	XGW16877.1	1	['B']	28.601	1.6700000000000002e-103
31199	NP_001171761.1	XGW02161.1	3	['O', 'S', 'B']	46.19	9.26e-52
31200	NP_001171761.1	XGW02162.1	3	['O', 'S', 'B']	38.828	3.42e-52
31201	NP_001309423.1	XGW11021.1	3	['O', 'S', 'B']	38.806	1.48e-103
31202	NP_001309423.1	XGW11020.1	3	['O', 'S', 'B']	35.043	6.9e-83
31203	NP_001278881.1	XGW33286.1	3	['O', 'S', 'B']	35.313	1.5e-111
31204	NP_001278881.1	XGW33287.1	3	['O', 'S', 'B']	35.313	1.57e-111
31205	NP_001278881.1	XGW25609.1	1	['B']	27.993	3.7e-64
31206	NP_001278881.1	XGW14968.1	3	['O', 'S', 'B']	34.233	3.6800000000000004e-103
31207	NP_001278881.1	XGW14967.1	3	['O', 'S', 'B']	34.233	1.51e-103
31208	NP_001278881.1	XGW33909.1	2	['S', 'B']	34.673	4.54e-71
31209	NP_001278881.1	XGW25608.1	2	['S', 'B']	28.013	5.1100000000000005e-73
31210	NP_001336063.1	XGW11577.1	2	['S', 'B']	31.053	1.24e-21
31211	NP_001336063.1	XGW11581.1	2	['S', 'B']	30.052	8.659999999999999e-23
31212	NP_001336063.1	XGW17381.1	2	['S', 'B']	27.692	1.66e-18
31213	NP_001336063.1	XGW02106.1	1	['S']	30.732	3.3700000000000004e-21
31214	NP_001336063.1	XGW17382.1	2	['S', 'B']	27.692	2.1e-18
31215	NP_001336063.1	XGW18717.1	2	['S', 'F']	27.953	2.37e-25
31216	NP_001336063.1	XGW02104.1	3	['O', 'S', 'B']	26.866	1.81e-15
31217	NP_001336063.1	XGW02524.1	3	['O', 'S', 'B']	29.577	4.73e-17
31218	NP_001336063.1	XGW17380.1	2	['S', 'B']	27.692	1.96e-18
31219	NP_001336063.1	XGW17385.1	1	['S']	0.0	0.0
31220	NP_001336063.1	XGW14324.1	2	['S', 'B']	25.907	3.21e-15
31221	NP_001336063.1	XGW17383.1	2	['S', 'B']	27.692	9.5e-19
31222	NP_001336063.1	XGW02105.1	3	['O', 'S', 'B']	26.866	1.81e-15
31223	NP_001336063.1	XGW17384.1	1	['S']	0.0	0.0
31224	NP_001336063.1	XGW02525.1	2	['S', 'B']	30.457	2.77e-15
31225	NP_001336063.1	XGW11578.1	2	['S', 'B']	30.0	1.06e-18
31226	NP_001336063.1	XGW02108.1	2	['O', 'S']	24.576	1.83e-13
31227	NP_001336063.1	XGW11580.1	2	['S', 'B']	30.052	8.659999999999999e-23
31228	NP_001336063.1	XGW02107.1	2	['O', 'S']	25.322	2.15e-14
31229	NP_001336063.1	XGW11944.1	2	['S', 'B']	25.532	5.83e-13
31230	NP_001336063.1	XGW14323.1	2	['S', 'B']	25.907	3.21e-15
31231	NP_001336063.1	XGW11943.1	2	['S', 'B']	25.532	6.96e-13
31232	NP_001161066.2	XGW12996.1	2	['O', 'S']	31.111	2.74e-75
31233	NP_001161066.2	XGW09539.1	2	['O', 'S']	31.59	1.28e-78
31234	NP_001161066.2	XGW12997.1	2	['O', 'S']	31.111	2.3400000000000003e-75
31235	NP_001161066.2	XGW12998.1	2	['O', 'S']	31.111	2.3400000000000003e-75
31236	NP_001161066.2	XGW09565.1	2	['O', 'S']	37.013	5.1399999999999995e-95
31237	NP_001161066.2	XGW09551.1	2	['O', 'S']	37.004	3.23e-105
31238	NP_001161066.2	XGW09550.1	2	['O', 'S']	35.746	1.98e-97
31239	NP_001161066.2	XGW09549.1	1	['S']	40.909	9.270000000000001e-59
31240	NP_001161066.2	XGW35222.1	1	['S']	31.373	2.07e-63
31241	NP_001161066.2	XGW35221.1	1	['S']	31.373	2.07e-63
31242	NP_001161066.2	XGW09546.1	2	['O', 'S']	34.583	1.61e-92
31243	NP_001161066.2	XGW09564.1	2	['O', 'S']	37.013	6.87e-95
31244	NP_001161066.2	XGW09538.1	2	['O', 'S']	34.511	5.42e-98
31245	NP_001400785.1	XGW32376.1	3	['S', 'F', 'B']	41.739	3.7099999999999996e-61
31246	NP_858059.1	XGW15493.1	4	['O', 'S', 'F', 'B']	70.059	0.0
31247	NP_858059.1	XGW15494.1	4	['O', 'S', 'F', 'B']	70.059	0.0
31248	NP_861524.2	XGW15551.1	1	['F']	28.747	3.74e-41
31249	NP_861524.2	XGW15552.1	1	['F']	29.014	7.92e-36
31250	NP_004095.4	XGW32871.1	4	['O', 'S', 'F', 'B']	42.368	0.0
31251	NP_004095.4	XGW32870.1	3	['O', 'S', 'B']	42.33	0.0
31252	NP_001364115.1	XGW33684.1	1	['B']	51.852	1.25e-12
31253	NP_001275650.1	XGW27512.1	1	['O']	38.281	2.13e-44
31254	NP_001275650.1	XGW09922.1	3	['O', 'S', 'F']	44.355	3.57e-67
31255	NP_001275650.1	XGW27511.1	1	['O']	38.281	1.81e-44
31256	NP_001275650.1	XGW10648.1	1	['O']	39.844	5.1799999999999995e-46
31257	NP_001189405.1	XGW22341.1	1	['B']	48.447	3.08e-51
31258	NP_001189405.1	XGW22342.1	1	['B']	48.447	3.34e-51
31259	NP_001189405.1	XGW22340.1	1	['B']	48.447	3.34e-51
31260	NP_001189405.1	XGW25218.1	1	['S']	66.197	2.0000000000000002e-66
31261	NP_001372112.1	XGW20008.1	2	['O', 'S']	49.476	2.12e-155
31262	NP_001372112.1	XGW04411.1	2	['O', 'B']	48.75	2.1000000000000002e-154
31263	NP_001372112.1	XGW04412.1	2	['O', 'B']	48.75	2.45e-154
31264	NP_001372112.1	XGW20007.1	2	['O', 'S']	49.476	3.38e-155
31265	NP_055115.1	XGW24349.1	2	['O', 'S']	73.184	4.2899999999999997e-94
31266	NP_001350843.1	XGW09562.1	3	['O', 'S', 'F']	51.724	2.97e-81
31267	NP_001388528.1	XGW22333.1	1	['B']	0.0	0.0
31268	NP_001388528.1	XGW22334.1	2	['S', 'B']	33.505	1.76e-28
31269	NP_001388528.1	XGW22336.1	3	['O', 'S', 'B']	33.005	4.9300000000000004e-33
31270	NP_001388528.1	XGW22338.1	3	['O', 'S', 'B']	33.005	4.9300000000000004e-33
31271	NP_001388528.1	XGW22337.1	1	['B']	0.0	0.0
31272	NP_001388528.1	XGW22335.1	2	['S', 'B']	33.505	1.83e-28
31273	NP_891988.1	XGW12485.1	3	['O', 'S', 'B']	43.935	0.0
31274	NP_891988.1	XGW12486.1	3	['O', 'S', 'B']	41.361	2.7e-152
31275	NP_001354786.1	XGW18542.1	1	['B']	26.036	6.86e-13
31276	NP_001354786.1	XGW18541.1	1	['B']	26.036	6.86e-13
31277	NP_001966.1	XGW08707.1	1	['S']	74.769	0.0
31278	NP_001966.1	XGW08708.1	1	['S']	74.769	0.0
31279	NP_001966.1	XGW08709.1	1	['S']	74.769	0.0
31280	NP_001186913.1	XGW01267.1	3	['O', 'S', 'B']	59.104	0.0
31281	NP_001186913.1	XGW01268.1	3	['O', 'S', 'B']	59.104	0.0
31282	NP_001167517.1	XGW08276.1	1	['S']	30.068	5.3300000000000006e-37
31283	NP_001167517.1	XGW08279.1	2	['O', 'S']	31.751	1.11e-45
31284	NP_001167517.1	XGW11313.1	3	['O', 'S', 'B']	31.016	2.03e-50
31285	NP_001167517.1	XGW09341.1	2	['O', 'S']	32.782	2.07e-57
31286	NP_001167517.1	XGW09342.1	1	['S']	33.824	3.2500000000000003e-56
31287	NP_001167517.1	XGW11312.1	3	['O', 'S', 'B']	31.016	2.03e-50
31288	NP_001167517.1	XGW09344.1	2	['O', 'S']	35.246	9.22e-65
31289	NP_001167517.1	XGW09343.1	2	['O', 'S']	35.246	9.22e-65
31290	NP_001191433.1	XGW27603.1	3	['O', 'S', 'B']	55.642	6.379999999999999e-82
31291	NP_001191433.1	XGW27602.1	3	['O', 'S', 'B']	55.642	6.649999999999999e-82
31292	NP_001371653.1	XGW24189.1	1	['O']	44.286	2.2199999999999998e-95
31293	NP_001371653.1	XGW02473.1	3	['O', 'S', 'F']	49.684	2.7e-113
31294	NP_001371653.1	XGW03330.1	2	['O', 'S']	50.0	2.1e-107
31295	NP_001371653.1	XGW24174.1	1	['O']	43.567	1.72e-94
31296	NP_001371653.1	XGW24181.1	1	['O']	44.373	1.67e-91
31297	NP_001371653.1	XGW03332.1	2	['O', 'S']	50.316	7.9e-108
31298	NP_001371653.1	XGW03331.1	2	['O', 'S']	50.316	8.71e-108
31299	NP_001371653.1	XGW24100.1	1	['O']	45.625	2e-96
31300	NP_001371653.1	XGW24177.1	1	['O']	42.151	6.66e-92
31301	NP_001371653.1	XGW01744.1	2	['O', 'S']	50.641	3.36e-113
31302	NP_001371653.1	XGW24101.1	1	['O']	45.625	2.09e-96
31303	NP_001371653.1	XGW24120.1	1	['O']	53.101	7.349999999999999e-95
31304	NP_001371653.1	XGW24109.1	1	['O']	42.33	4.26e-98
31305	NP_001371653.1	XGW24175.1	1	['O']	44.66	1.18e-91
31306	NP_001371653.1	XGW24176.1	1	['O']	42.151	7.79e-92
31307	NP_001371653.1	XGW01745.1	2	['O', 'S']	50.641	3.48e-113
31308	NP_001371653.1	XGW24173.1	1	['O']	46.906	4.42e-96
31309	NP_001371653.1	XGW24119.1	1	['O']	52.713	7.26e-92
31310	NP_001371653.1	XGW24118.1	1	['O']	53.101	7.19e-95
31311	NP_001371653.1	XGW24107.1	1	['O']	46.821	3.05e-103
31312	NP_001371653.1	XGW24188.1	1	['O']	46.667	2.08e-98
31313	NP_001371653.1	XGW24161.1	1	['O']	46.602	1.82e-91
31314	NP_001371653.1	XGW02472.1	3	['O', 'S', 'F']	49.684	2.39e-113
31315	NP_001371653.1	XGW24320.1	1	['O']	46.821	3.05e-103
31316	NP_001371653.1	XGW03333.1	2	['O', 'S']	50.316	3.42e-108
31317	NP_001371653.1	XGW24190.1	1	['O']	46.667	2.08e-98
31318	NP_001371653.1	XGW24110.1	1	['O']	42.33	4.26e-98
31319	NP_003333.1	XGW13554.1	4	['O', 'S', 'F', 'B']	73.494	4.3599999999999996e-92
31320	NP_001341088.1	XGW15500.1	3	['O', 'S', 'B']	44.789	0.0
31321	NP_001341088.1	XGW35874.1	3	['O', 'S', 'B']	44.95	0.0
31322	NP_001341088.1	XGW35873.1	3	['O', 'S', 'B']	44.95	0.0
31323	NP_001341088.1	XGW35872.1	3	['O', 'S', 'B']	44.95	0.0
31324	NP_001341088.1	XGW15499.1	3	['O', 'S', 'B']	44.789	0.0
31325	NP_001026882.2	XGW29405.1	4	['O', 'S', 'F', 'B']	38.072	1.65e-88
31326	NP_001171649.1	XGW35488.1	3	['S', 'F', 'B']	46.97	1.94e-97
31327	NP_001171649.1	XGW35490.1	2	['S', 'B']	59.174	6.97e-88
31328	NP_001171649.1	XGW35489.1	2	['S', 'B']	59.174	6.97e-88
31329	NP_001357432.1	XGW26403.1	4	['O', 'S', 'F', 'B']	50.45	3.28e-75
31330	NP_001357432.1	XGW26401.1	4	['O', 'S', 'F', 'B']	50.224	5.65e-75
31331	NP_001357432.1	XGW26402.1	4	['O', 'S', 'F', 'B']	50.45	3.28e-75
31332	NP_001339918.1	XGW06277.1	1	['S']	0.0	0.0
31333	NP_001339918.1	XGW06275.1	1	['S']	0.0	0.0
31334	NP_001339918.1	XGW06276.1	1	['S']	0.0	0.0
31335	NP_068758.3	XGW25407.1	1	['S']	33.333	1.33e-11
31336	NP_068758.3	XGW25409.1	1	['S']	35.714	1.7e-14
31337	NP_068758.3	XGW06146.1	1	['S']	38.739	2.39e-16
31338	NP_068758.3	XGW25406.1	1	['S']	33.333	1.33e-11
31339	NP_068758.3	XGW25408.1	1	['S']	35.714	1.7e-14
31340	NP_068758.3	XGW06148.1	1	['S']	38.739	2.39e-16
31341	NP_068758.3	XGW06145.1	1	['S']	38.739	2.39e-16
31342	NP_068758.3	XGW06147.1	1	['S']	38.739	2.39e-16
31343	NP_068758.3	XGW25196.1	1	['S']	33.673	1.69e-11
31344	NP_068758.3	XGW25197.1	1	['S']	35.714	1.7e-14
31345	NP_001304980.1	XGW20338.1	3	['S', 'F', 'B']	52.308	2.99e-16
31346	NP_001284369.1	XGW12673.1	3	['O', 'S', 'B']	57.996	0.0
31347	NP_001284369.1	XGW12674.1	3	['O', 'S', 'B']	57.559	0.0
31348	NP_001284369.1	XGW12672.1	3	['O', 'S', 'B']	58.027	0.0
31349	NP_001284369.1	XGW12671.1	3	['O', 'S', 'B']	58.027	0.0
31350	NP_001284369.1	XGW12675.1	3	['O', 'S', 'B']	57.559	0.0
31351	NP_001284369.1	XGW12676.1	3	['O', 'S', 'B']	56.545	0.0
31352	NP_001305856.1	XGW16580.1	3	['O', 'S', 'B']	60.714	2.16e-81
31353	NP_001305856.1	XGW16579.1	3	['O', 'S', 'B']	60.101	7.2e-81
31354	NP_001340493.1	XGW27764.1	3	['O', 'S', 'B']	63.369	0.0
31355	NP_001340493.1	XGW27756.1	3	['O', 'S', 'B']	63.595	0.0
31356	NP_001340493.1	XGW27755.1	3	['O', 'S', 'B']	62.301	0.0
31357	NP_001340493.1	XGW31599.1	1	['B']	54.426	0.0
31358	NP_001340493.1	XGW27761.1	3	['O', 'S', 'B']	62.742	0.0
31359	NP_001340493.1	XGW31598.1	1	['B']	54.181	0.0
31360	NP_001340493.1	XGW27758.1	3	['O', 'S', 'B']	63.441	0.0
31361	NP_001340493.1	XGW31600.1	1	['B']	54.426	0.0
31362	NP_001340493.1	XGW27760.1	3	['O', 'S', 'B']	62.742	0.0
31363	NP_001340493.1	XGW27763.1	3	['O', 'S', 'B']	62.367	0.0
31364	NP_001340493.1	XGW27757.1	3	['O', 'S', 'B']	63.441	0.0
31365	NP_001340493.1	XGW27759.1	3	['O', 'S', 'B']	63.369	0.0
31366	NP_001340493.1	XGW27762.1	3	['O', 'S', 'B']	61.693	0.0
31367	NP_001340493.1	XGW31321.1	3	['O', 'S', 'B']	61.006	0.0
31368	NP_064425.2	XGW09585.1	1	['S']	25.27	5.8e-33
31369	NP_064425.2	XGW13165.1	1	['S']	30.822	3.51e-60
31370	NP_064425.2	XGW13168.1	1	['S']	34.13	2.1200000000000002e-85
31371	NP_064425.2	XGW13166.1	1	['S']	30.625	3.46e-67
31372	NP_064425.2	XGW27729.1	1	['S']	26.243	4.8200000000000006e-43
31373	NP_064425.2	XGW03617.1	1	['S']	22.747	4.6800000000000005e-32
31374	NP_064425.2	XGW35857.1	1	['B']	24.784	3.32e-24
31375	NP_064425.2	XGW29496.1	2	['S', 'B']	24.892	4.44e-26
31376	NP_064425.2	XGW03616.1	1	['S']	22.747	4.6800000000000005e-32
31377	NP_064425.2	XGW09584.1	1	['S']	25.27	7.96e-33
31378	NP_064425.2	XGW27727.1	1	['S']	26.243	2.7400000000000004e-43
31379	NP_064425.2	XGW13167.1	1	['S']	34.13	1.3800000000000002e-85
31380	NP_064425.2	XGW13164.1	1	['S']	33.333	2.48e-74
31381	NP_064425.2	XGW35858.1	1	['B']	24.784	3.32e-24
31382	NP_064425.2	XGW12323.1	1	['B']	25.049	1.0400000000000002e-27
31383	NP_064425.2	XGW13163.1	1	['S']	33.333	3.8199999999999996e-74
31384	NP_064425.2	XGW13169.1	1	['S']	34.13	1.3800000000000002e-85
31385	NP_064425.2	XGW12324.1	1	['B']	25.049	1.0400000000000002e-27
31386	NP_064425.2	XGW27728.1	1	['S']	26.243	4.8200000000000006e-43
31387	NP_000009.1	XGW13161.1	2	['O', 'S']	48.544	0.0
31388	NP_001357423.1	XGW16329.1	3	['O', 'S', 'B']	53.254	6.730000000000001e-66
31389	NP_001357423.1	XGW16328.1	3	['O', 'S', 'B']	53.254	1.29e-65
31390	NP_001339851.1	XGW02713.1	1	['S']	0.0	0.0
31391	NP_001339851.1	XGW09092.1	1	['S']	0.0	0.0
31392	NP_001339851.1	XGW02714.1	1	['S']	0.0	0.0
31393	NP_001339851.1	XGW02712.1	1	['S']	0.0	0.0
31394	NP_001339851.1	XGW02704.1	1	['S']	0.0	0.0
31395	NP_001339851.1	XGW09091.1	1	['S']	0.0	0.0
31396	NP_001609.2	XGW04050.1	4	['O', 'S', 'F', 'B']	32.713	8.59e-50
31397	NP_001609.2	XGW04051.1	4	['O', 'S', 'F', 'B']	32.713	8.59e-50
31398	NP_001265214.1	XGW16580.1	3	['O', 'S', 'B']	51.965	1.63e-76
31399	NP_001265214.1	XGW16579.1	3	['O', 'S', 'B']	52.466	6.02e-76
31400	NP_001229725.1	XGW19114.1	3	['O', 'S', 'B']	28.869	1.2400000000000001e-65
31401	NP_001229725.1	XGW19113.1	3	['O', 'S', 'B']	29.77	6.11e-65
31402	NP_001311433.1	XGW15635.1	2	['S', 'B']	47.09	1.61e-53
31403	NP_001311433.1	XGW15636.1	2	['S', 'B']	47.09	1.61e-53
31404	NP_008847.1	XGW16580.1	2	['S', 'B']	45.087	4.4099999999999995e-46
31405	NP_008847.1	XGW16579.1	2	['S', 'B']	45.087	1.8e-45
31406	NP_001354835.1	XGW14976.1	1	['B']	0.0	0.0
31407	NP_001382195.1	XGW20742.1	1	['B']	51.979	1.2000000000000001e-144
31408	NP_001382195.1	XGW20744.1	1	['B']	51.979	4.6400000000000003e-144
31409	NP_001382195.1	XGW20743.1	1	['B']	51.979	3.9700000000000004e-144
31410	NP_001350548.1	XGW32473.1	3	['O', 'S', 'B']	56.166	0.0
31411	NP_001005360.1	XGW11465.1	3	['O', 'S', 'B']	69.709	0.0
31412	NP_001005360.1	XGW11464.1	3	['O', 'S', 'B']	65.448	0.0
31413	NP_001005360.1	XGW11463.1	3	['O', 'S', 'B']	65.452	0.0
31414	NP_004444.2	XGW15639.1	3	['O', 'S', 'B']	60.312	0.0
31415	NP_001373971.1	XGW31832.1	1	['O']	42.804	3.79e-75
31416	NP_001373971.1	XGW07376.1	2	['O', 'S']	45.385	2.03e-78
31417	NP_001373971.1	XGW31833.1	1	['O']	42.804	3.79e-75
31418	NP_001373971.1	XGW30748.1	1	['O']	42.007	1.8e-70
31419	NP_001373971.1	XGW07375.1	2	['O', 'S']	45.385	1.98e-78
31420	NP_001373971.1	XGW30747.1	1	['O']	42.379	4.62e-72
31421	NP_001398001.1	XGW22939.1	3	['S', 'F', 'B']	48.718	7.06e-32
31422	NP_001018171.1	XGW24846.1	4	['O', 'S', 'F', 'B']	25.0	5.79e-26
31423	NP_001018171.1	XGW24847.1	3	['O', 'S', 'B']	26.687	1.2199999999999999e-24
31424	NP_001356732.1	XGW28236.1	3	['O', 'S', 'B']	34.677	3.28e-72
31425	NP_001356732.1	XGW28238.1	3	['O', 'S', 'B']	33.054	3.9399999999999997e-69
31426	NP_001356732.1	XGW28237.1	3	['O', 'S', 'B']	36.166	2.37e-69
31427	NP_115971.2	XGW15134.1	2	['S', 'B']	28.996	1.56e-23
31428	NP_115971.2	XGW15133.1	2	['S', 'B']	28.996	1.47e-23
31429	NP_115971.2	XGW15135.1	2	['S', 'B']	28.996	1.47e-23
31430	NP_000924.3	XGW01636.1	2	['O', 'S']	54.286	0.0
31431	NP_001313346.1	XGW16989.1	3	['O', 'S', 'B']	39.667	2.3399999999999998e-68
31432	NP_001313346.1	XGW16988.1	3	['O', 'S', 'B']	39.333	8.93e-68
31433	NP_001313346.1	XGW16991.1	3	['O', 'S', 'B']	39.667	2.22e-68
31434	NP_001171730.1	XGW22355.1	2	['S', 'F']	41.772	1.66e-31
31435	NP_001967.3	XGW08707.1	1	['S']	73.843	0.0
31436	NP_001967.3	XGW08708.1	1	['S']	73.843	0.0
31437	NP_001967.3	XGW08709.1	1	['S']	73.843	0.0
31438	NP_001307440.1	XGW22333.1	1	['B']	0.0	0.0
31439	NP_001307440.1	XGW22334.1	2	['S', 'B']	38.158	1.35e-44
31440	NP_001307440.1	XGW22336.1	3	['O', 'S', 'B']	37.553	1.41e-50
31441	NP_001307440.1	XGW22338.1	3	['O', 'S', 'B']	37.553	1.41e-50
31442	NP_001307440.1	XGW22337.1	1	['B']	0.0	0.0
31443	NP_001307440.1	XGW22335.1	2	['S', 'B']	38.158	1.33e-44
31444	NP_001164554.1	XGW20704.1	2	['O', 'B']	0.0	0.0
31445	NP_001164554.1	XGW20703.1	1	['B']	0.0	0.0
31446	NP_001373889.1	XGW02762.1	2	['O', 'B']	24.958	4.62e-49
31447	NP_001373889.1	XGW02761.1	2	['O', 'B']	24.958	5.1e-49
31448	NP_001373889.1	XGW02651.1	2	['O', 'B']	26.69	8.3000000000000005e-50
31449	NP_001373889.1	XGW02652.1	2	['O', 'B']	26.69	8.3000000000000005e-50
31450	NP_001273080.1	XGW11707.1	3	['O', 'S', 'F']	43.173	5.05e-59
31451	NP_001157653.1	XGW21727.1	1	['S']	27.467	3.98e-27
31452	NP_858058.1	XGW15493.1	3	['O', 'S', 'B']	69.99	0.0
31453	NP_858058.1	XGW15494.1	3	['O', 'S', 'B']	69.99	0.0
31454	NP_001394735.1	XGW11611.1	3	['S', 'F', 'B']	32.277	2.65e-145
31455	NP_001158245.1	XGW32777.1	2	['O', 'B']	53.401	7.16e-108
31456	NP_001158245.1	XGW32776.1	2	['O', 'B']	51.475	1.54e-104
31457	NP_001354761.1	XGW29203.1	2	['O', 'S']	46.243	5.94e-48
31458	NP_001354761.1	XGW08934.1	2	['O', 'S']	50.0	1.29e-50
31459	NP_001354761.1	XGW29202.1	2	['O', 'S']	48.077	1.39e-47
31460	NP_001354761.1	XGW08935.1	2	['O', 'S']	50.0	1.5e-50
31461	NP_001354761.1	XGW29201.1	2	['O', 'S']	47.436	6.62e-48
31462	NP_001364116.1	XGW33684.1	1	['B']	51.852	1.31e-12
31463	NP_060569.3	XGW33417.1	3	['O', 'S', 'B']	38.627	5.4200000000000007e-129
31464	NP_060569.3	XGW33416.1	3	['O', 'S', 'B']	38.627	5.4200000000000007e-129
31465	NP_005207.3	XGW10729.1	3	['O', 'S', 'F']	55.869	1.87e-172
31466	NP_001291769.1	XGW18966.1	3	['S', 'F', 'B']	40.131	2.93e-178
31467	NP_001352.2	XGW03615.1	3	['O', 'S', 'F']	53.213	9.12e-136
31468	NP_001352.2	XGW03614.1	3	['O', 'S', 'F']	53.213	9.12e-136
31469	NP_001352.2	XGW19901.1	3	['O', 'S', 'B']	52.308	3.38e-133
31470	NP_005019.2	XGW15407.1	4	['O', 'S', 'F', 'B']	51.463	3.3800000000000002e-143
31471	NP_005019.2	XGW15408.1	4	['O', 'S', 'F', 'B']	50.852	1.71e-143
31472	NP_057392.1	XGW12914.1	4	['O', 'S', 'F', 'B']	56.25	1.24e-71
31473	NP_001209.1	XGW32695.1	1	['O']	35.443	1.27e-41
31474	NP_001209.1	XGW16004.1	1	['O']	27.986	1.2800000000000001e-26
31475	NP_001209.1	XGW16005.1	1	['O']	28.731	1.58e-26
31476	NP_001209.1	XGW32696.1	1	['O']	35.443	1.44e-41
31477	NP_001209.1	XGW11399.1	1	['O']	28.897	4.4799999999999995e-28
31478	NP_001209.1	XGW11398.1	1	['O']	29.545	4.1899999999999995e-28
31479	NP_001136250.1	XGW18890.1	1	['B']	0.0	0.0
31480	NP_001136250.1	XGW18889.1	1	['B']	0.0	0.0
31481	NP_001136250.1	XGW18888.1	1	['B']	0.0	0.0
31482	NP_001357266.1	XGW12713.1	3	['O', 'S', 'B']	36.921	4.9200000000000004e-117
31483	NP_001357266.1	XGW08670.1	2	['O', 'S']	40.667	4.36e-137
31484	NP_037448.2	XGW32056.1	3	['S', 'F', 'B']	63.636	3.8400000000000004e-105
31485	NP_001380993.1	XGW35647.1	2	['S', 'B']	35.449	1.27e-119
31486	NP_001380993.1	XGW35646.1	2	['S', 'B']	35.449	1.27e-119
31487	NP_001335697.1	XGW18966.1	3	['S', 'F', 'B']	40.131	4.33e-175
31488	NP_001254552.1	XGW17598.1	4	['O', 'S', 'F', 'B']	60.938	8.78e-56
31489	NP_877392.1	XGW21724.1	1	['B']	46.923	6.730000000000001e-66
31490	NP_877392.1	XGW21722.1	1	['B']	46.923	7.9e-66
31491	NP_877392.1	XGW21723.1	1	['B']	46.923	7.73e-66
31492	NP_001267730.1	XGW17157.1	3	['S', 'F', 'B']	60.317	1.0700000000000001e-49
31493	NP_001397933.1	XGW07601.1	1	['S']	0.0	0.0
31494	NP_001397933.1	XGW07602.1	1	['S']	0.0	0.0
31495	NP_001397933.1	XGW07603.1	1	['S']	0.0	0.0
31496	NP_001397933.1	XGW27622.1	2	['S', 'B']	56.481	2.7300000000000002e-36
31497	NP_001397933.1	XGW27621.1	2	['S', 'B']	53.719	2.72e-36
31498	NP_001397933.1	XGW23581.1	1	['S']	0.0	0.0
31499	NP_001397933.1	XGW04059.1	1	['B']	46.552	3.22e-28
31500	NP_001257620.1	XGW01522.1	2	['O', 'S']	27.486	2.26e-40
31501	NP_001257620.1	XGW01521.1	2	['O', 'S']	26.763	5.3700000000000005e-37
31502	NP_001257620.1	XGW01520.1	2	['O', 'S']	27.486	2.39e-40
31503	NP_001257620.1	XGW04348.1	2	['O', 'S']	24.65	1.33e-33
31504	NP_001273004.1	XGW18907.1	3	['O', 'S', 'B']	72.299	0.0
31505	NP_001273004.1	XGW18908.1	3	['O', 'S', 'B']	72.331	0.0
31506	NP_001358398.1	XGW18910.1	1	['O']	42.742	8.21e-126
31507	NP_001358398.1	XGW17833.1	2	['S', 'B']	44.309	9.95e-143
31508	NP_001358398.1	XGW17834.1	2	['S', 'B']	44.309	9.95e-143
31509	NP_003456.1	XGW33597.1	2	['O', 'S']	38.9	2.8e-113
31510	NP_003456.1	XGW18926.1	1	['S']	28.947	7.15e-47
31511	NP_003456.1	XGW18928.1	1	['S']	28.947	7.15e-47
31512	NP_003456.1	XGW33596.1	2	['O', 'S']	38.776	2.48e-113
31513	NP_001306001.1	XGW19480.1	3	['O', 'S', 'F']	45.714	6.68e-148
31514	NP_001306001.1	XGW19481.1	3	['O', 'S', 'F']	45.714	6.68e-148
31515	NP_004496.2	XGW15134.1	2	['S', 'B']	28.795	3.37e-70
31516	NP_004496.2	XGW15133.1	2	['S', 'B']	28.795	3.61e-70
31517	NP_004496.2	XGW15135.1	2	['S', 'B']	28.795	3.61e-70
31518	NP_001269096.1	XGW06318.1	2	['O', 'S']	35.404	1.66e-50
31519	NP_001269096.1	XGW06319.1	2	['O', 'S']	35.404	2.28e-50
31520	NP_058633.2	XGW24553.1	3	['O', 'S', 'B']	39.191	0.0
31521	NP_058633.2	XGW24552.1	3	['O', 'S', 'B']	39.151	0.0
31522	NP_000372.1	XGW07093.1	2	['O', 'S']	25.081	1.28e-34
31523	NP_000372.1	XGW07092.1	2	['O', 'S']	24.84	1.36e-32
31524	NP_001423064.1	XGW14041.1	3	['S', 'F', 'B']	36.986	1.72e-14
31525	NP_001137407.1	XGW01053.1	3	['O', 'S', 'F']	33.224	7.6e-103
31526	NP_001138489.1	XGW22645.1	1	['O']	27.389	1.21e-31
31527	NP_001138489.1	XGW19002.1	1	['O']	23.123	9.05e-25
31528	NP_001138489.1	XGW13060.1	1	['O']	28.539	3.21e-41
31529	NP_001138489.1	XGW13059.1	2	['O', 'S']	27.621	1.16e-38
31530	NP_001138489.1	XGW13061.1	1	['O']	28.471	1.91e-41
