WormGEMid	GeneID1
algn-13	V3C99_016416
NNNNNN	V3C99_016417
set-6	V3C99_016417
NNNNNN	V3C99_016417
NNNNNN	V3C99_016417
pap-1	V3C99_016419
rga-3	V3C99_016421
rga-4	V3C99_016421
cfap-36	V3C99_016422
NNNNNN	V3C99_016423
NNNNNN	V3C99_016425
NNNNNN	V3C99_016426
NNNNNN	V3C99_016427
NNNNNN	V3C99_016428
pcaf-1	V3C99_016430
nid-1	V3C99_016431
NNNNNN	V3C99_016433
NNNNNN	V3C99_016435
NNNNNN	V3C99_016436
egl-2	V3C99_016438
NNNNNN	V3C99_016439
T07F10.3	V3C99_016441
pafo-1	V3C99_016443
mrps-21	V3C99_016444
C25E10.12	V3C99_016446
uvs-1	V3C99_016447
ssu-1	V3C99_016452
NNNNNN	V3C99_016455
fkb-3	V3C99_016456
E02A10.3	V3C99_016457
T07F10.3	V3C99_016459
gpla-1	V3C99_016463
NNNNNN	V3C99_016470
pak-2	V3C99_016477
ccch-1	V3C99_016483
NNNNNN	V3C99_016484
NNNNNN	V3C99_016486
NNNNNN	V3C99_016491
anp-1	V3C99_016500
anp-1	V3C99_016501
anp-1	V3C99_016502
anp-1	V3C99_016503
anp-1	V3C99_016506
algn-14	V3C99_016511
NNNNNN	V3C99_016512
NNNNNN	V3C99_016512
NNNNNN	V3C99_016514
NNNNNN	V3C99_016515
NNNNNN	V3C99_016516
faah-5	V3C99_016519
faah-4	V3C99_016519
got-1.2	V3C99_016521
acy-2	V3C99_016525
NNNNNN	V3C99_016531
mcp-1	V3C99_016532
pcm-1	V3C99_016533
tbcb-1	V3C99_016534
NNNNNN	V3C99_016536
ldp-1	V3C99_016537
NNNNNN	V3C99_016538
NNNNNN	V3C99_016540
NNNNNN	V3C99_016541
F33E11.3	V3C99_016542
gid-2	V3C99_016543
mom-1	V3C99_016544
phf-10	V3C99_016545
F25H9.7	V3C99_016546
phf-14	V3C99_016548
C35A5.8	V3C99_016551
mrpl-4	V3C99_016555
mrps-2	V3C99_016556
natc-1	V3C99_016557
NNNNNN	V3C99_016559
NNNNNN	V3C99_016559
NNNNNN	V3C99_016559
NNNNNN	V3C99_016562
NNNNNN	V3C99_016563
NNNNNN	V3C99_016563
NNNNNN	V3C99_016564
rol-3	V3C99_016566
NNNNNN	V3C99_016582
NNNNNN	V3C99_016585
NNNNNN	V3C99_016585
glp-1	V3C99_016586
lin-12	V3C99_016586
ndc-80	V3C99_016587
cky-1	V3C99_016590
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016591
NNNNNN	V3C99_016592
NNNNNN	V3C99_016595
NNNNNN	V3C99_016595
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016596
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016597
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016598
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016599
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016600
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016603
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016604
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016605
NNNNNN	V3C99_016606
sulp-8	V3C99_016608
mdt-6	V3C99_016614
NNNNNN	V3C99_016615
sipa-1	V3C99_016617
NNNNNN	V3C99_016621
bgal-1	V3C99_016630
NNNNNN	V3C99_016632
F35B12.10	V3C99_016633
F35B12.10	V3C99_016635
Y45G5AM.9	V3C99_016637
hda-11	V3C99_016638
F25D1.3	V3C99_016639
NNNNNN	V3C99_016640
NNNNNN	V3C99_016641
frm-10	V3C99_016642
F25H9.6	V3C99_016644
ppm-1.A	V3C99_016645
NNNNNN	V3C99_016648
T05H4.4	V3C99_016650
hpo-19	V3C99_016650
erfa-1	V3C99_016652
alh-4	V3C99_016653
T05H4.10	V3C99_016657
NNNNNN	V3C99_016665
NNNNNN	V3C99_016666
NNNNNN	V3C99_016666
F23B12.7	V3C99_016667
fntb-1	V3C99_016668
dhcr-7	V3C99_016670
NNNNNN	V3C99_016671
rpl-2	V3C99_016672
NNNNNN	V3C99_016673
NNNNNN	V3C99_016674
par-4	V3C99_016675
ebp-1	V3C99_016677
lsm-5	V3C99_016678
acs-1	V3C99_016684
NNNNNN	V3C99_016685
NNNNNN	V3C99_016686
pfkb-1.1	V3C99_016688
mtm-1	V3C99_016689
unc-42	V3C99_016698
NNNNNN	V3C99_016701
laat-1	V3C99_016715
pak-2	V3C99_016722
NNNNNN	V3C99_016724
gad-1	V3C99_016726
snx-6	V3C99_016727
gck-3	V3C99_016728
ttc-17	V3C99_016730
NNNNNN	V3C99_016731
NNNNNN	V3C99_016733
Y70C5C.1	V3C99_016737
C02G6.2	V3C99_016737
F44E7.4	V3C99_016737
Y70C5C.1	V3C99_016738
C02G6.2	V3C99_016738
F44E7.4	V3C99_016738
NNNNNN	V3C99_016742
NNNNNN	V3C99_016745
NNNNNN	V3C99_016746
NNNNNN	V3C99_016747
NNNNNN	V3C99_016748
npp-14	V3C99_016749
F53E2.2	V3C99_016751
NNNNNN	V3C99_016752
NNNNNN	V3C99_016753
dbl-1	V3C99_016755
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016757
NNNNNN	V3C99_016761
tnc-2	V3C99_016762
avr-15	V3C99_016763
F26D11.1	V3C99_016771
natb-1	V3C99_016773
NNNNNN	V3C99_016774
hphd-1	V3C99_016776
NNNNNN	V3C99_016777
F40F8.3	V3C99_016792
nasp-1	V3C99_016793
nasp-2	V3C99_016793
apc-1	V3C99_016794
R12A1.3	V3C99_016798
twk-14	V3C99_016800
D2023.6	V3C99_016803
mtg-1	V3C99_016804
atg-9	V3C99_016805
T22H9.1	V3C99_016806
C17G10.1	V3C99_016807
fce-2	V3C99_016817
F53E4.1	V3C99_016818
twk-46	V3C99_016819
asp-1	V3C99_016820
NNNNNN	V3C99_016820
NNNNNN	V3C99_016825
NNNNNN	V3C99_016827
tnt-4	V3C99_016828
NNNNNN	V3C99_016835
cps-6	V3C99_016836
cope-1	V3C99_016837
NNNNNN	V3C99_016838
ptr-22	V3C99_016839
NNNNNN	V3C99_016841
npr-25	V3C99_016843
NNNNNN	V3C99_016844
NNNNNN	V3C99_016845
NNNNNN	V3C99_016846
NNNNNN	V3C99_016854
dhs-16	V3C99_016856
srp-1	V3C99_016857
srp-2	V3C99_016857
oat-1	V3C99_016859
str-176	V3C99_016859
NNNNNN	V3C99_016859
NNNNNN	V3C99_016859
NNNNNN	V3C99_016860
NNNNNN	V3C99_016860
NNNNNN	V3C99_016861
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016862
NNNNNN	V3C99_016863
C24B5.4	V3C99_016866
NNNNNN	V3C99_016867
arx-2	V3C99_016874
crm-1	V3C99_016876
aip-1	V3C99_016878
ddx-17	V3C99_016879
NNNNNN	V3C99_016881
NNNNNN	V3C99_016881
NNNNNN	V3C99_016882
ptr-16	V3C99_016883
NNNNNN	V3C99_016884
NNNNNN	V3C99_016891
NNNNNN	V3C99_016892
fshr-1	V3C99_016894
NNNNNN	V3C99_016896
K08B12.3	V3C99_016899
chk-1	V3C99_016900
vps-33.2	V3C99_016901
dmd-8	V3C99_016902
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016903
NNNNNN	V3C99_016908
NNNNNN	V3C99_016909
NNNNNN	V3C99_016915
NNNNNN	V3C99_016917
NNNNNN	V3C99_016920
gck-1	V3C99_016927
NNNNNN	V3C99_016928
R04B5.5	V3C99_016930
R04B5.6	V3C99_016930
NNNNNN	V3C99_016932
NNNNNN	V3C99_016933
NNNNNN	V3C99_016939
ape-1	V3C99_016941
NNNNNN	V3C99_016942
NNNNNN	V3C99_016943
NNNNNN	V3C99_016943
NNNNNN	V3C99_016943
NNNNNN	V3C99_016943
rnp-6	V3C99_016944
hint-3	V3C99_016947
pro-3	V3C99_016948
R04B5.5	V3C99_016950
R04B5.6	V3C99_016950
lbp-9	V3C99_016952
NNNNNN	V3C99_016953
NNNNNN	V3C99_016954
ZK973.11	V3C99_016954
NNNNNN	V3C99_016956
cni-1	V3C99_016956
T20D3.5	V3C99_016958
C04E6.11	V3C99_016959
NNNNNN	V3C99_016960
NNNNNN	V3C99_016961
NNNNNN	V3C99_016964
NNNNNN	V3C99_016964
NNNNNN	V3C99_016964
NNNNNN	V3C99_016966
NNNNNN	V3C99_016966
NNNNNN	V3C99_016966
NNNNNN	V3C99_016969
NNNNNN	V3C99_016970
NNNNNN	V3C99_016972
cmd-1	V3C99_016974
madd-2	V3C99_016975
ttll-5	V3C99_016999
C55A6.10	V3C99_017000
grdn-1	V3C99_017001
NNNNNN	V3C99_017002
R11H6.5	V3C99_017003
NNNNNN	V3C99_017006
atp-5	V3C99_017007
mboa-2	V3C99_017008
nrx-1	V3C99_017010
NNNNNN	V3C99_017019
usp-39	V3C99_017020
NNNNNN	V3C99_017024
NNNNNN	V3C99_017026
rpl-16	V3C99_017029
NNNNNN	V3C99_017030
ubc-19	V3C99_017031
NNNNNN	V3C99_017033
ints-5	V3C99_017034
add-2	V3C99_017035
bus-19	V3C99_017036
mig-6	V3C99_017038
NNNNNN	V3C99_017040
acl-9	V3C99_017043
mcm-7	V3C99_017045
C53A5.17	V3C99_017048
spin-1	V3C99_017051
F10C2.4	V3C99_017062
NNNNNN	V3C99_017077
NNNNNN	V3C99_017079
tmc-1	V3C99_017080
F40B5.2	V3C99_017083
cept-1	V3C99_017086
NNNNNN	V3C99_017088
NNNNNN	V3C99_017099
NNNNNN	V3C99_017106
NNNNNN	V3C99_017107
NNNNNN	V3C99_017111
igcm-2	V3C99_017113
glt-4	V3C99_017115
ada-2	V3C99_017116
NNNNNN	V3C99_017119
NNNNNN	V3C99_017123
pek-1	V3C99_017125
mct-4	V3C99_017126
NNNNNN	V3C99_017133
NNNNNN	V3C99_017134
git-1	V3C99_017138
NNNNNN	V3C99_017139
NNNNNN	V3C99_017140
dsc-1	V3C99_017141
seb-3	V3C99_017142
ergi-2	V3C99_017145
slc-25A18.1	V3C99_017147
sox-3	V3C99_017148
NNNNNN	V3C99_017149
C15H9.4	V3C99_017150
C15H9.5	V3C99_017151
let-413	V3C99_017152
K09A9.6	V3C99_017153
pcyt-2.1	V3C99_017156
NNNNNN	V3C99_017157
pdk-1	V3C99_017160
NNNNNN	V3C99_017162
dop-4	V3C99_017163
NNNNNN	V3C99_017164
NNNNNN	V3C99_017167
mfsd-12	V3C99_017168
NNNNNN	V3C99_017169
ceh-1	V3C99_017170
argn-1	V3C99_017173
F21G4.6	V3C99_017174
NNNNNN	V3C99_017176
NNNNNN	V3C99_017178
NNNNNN	V3C99_017180
NNNNNN	V3C99_017182
ccdc-149	V3C99_017183
NNNNNN	V3C99_017184
ergi-1	V3C99_017186
NNNNNN	V3C99_017188
igcm-4	V3C99_017190
C27C12.4	V3C99_017192
NNNNNN	V3C99_017193
egrh-1	V3C99_017194
egrh-2	V3C99_017194
dpf-2	V3C99_017195
rhi-1	V3C99_017201
C07A12.7	V3C99_017202
pdi-2	V3C99_017203
pfk-1.1	V3C99_017204
math-33	V3C99_017207
NNNNNN	V3C99_017208
NNNNNN	V3C99_017209
NNNNNN	V3C99_017210
NNNNNN	V3C99_017211
apt-9	V3C99_017213
sulp-7	V3C99_017215
W04G3.5	V3C99_017217
NNNNNN	V3C99_017218
NNNNNN	V3C99_017219
nmy-1	V3C99_017221
tsp-6	V3C99_017221
unc-2	V3C99_017222
unc-2	V3C99_017223
unc-2	V3C99_017226
cgef-1	V3C99_017229
lin-23	V3C99_017234
hcp-6	V3C99_017239
gas-1	V3C99_017241
nduf-2.2	V3C99_017241
serp-1.1	V3C99_017242
C50F4.12	V3C99_017245
fpn-1.1	V3C99_017246
NNNNNN	V3C99_017247
josd-1	V3C99_017251
hsp-3	V3C99_017252
hsp-4	V3C99_017252
frm-3	V3C99_017253
unc-45	V3C99_017255
sdn-1	V3C99_017256
NNNNNN	V3C99_017257
NNNNNN	V3C99_017258
NNNNNN	V3C99_017259
suco-1	V3C99_017261
mrp-1	V3C99_017265
mrp-2	V3C99_017265
NNNNNN	V3C99_017266
NNNNNN	V3C99_017267
NNNNNN	V3C99_017268
NNNNNN	V3C99_017270
NNNNNN	V3C99_017271
pha-2	V3C99_017272
lec-8	V3C99_017274
NNNNNN	V3C99_017274
tnt-2	V3C99_017277
slc-25A21	V3C99_017279
C11E4.6	V3C99_017281
NNNNNN	V3C99_017284
C14H10.3	V3C99_017285
kin-20	V3C99_017287
NNNNNN	V3C99_017288
piki-1	V3C99_017290
famk-1	V3C99_017293
unc-58	V3C99_017298
rme-4	V3C99_017301
fbp-1	V3C99_017303
fbp-1	V3C99_017304
emre-1	V3C99_017305
acn-1	V3C99_017307
Y67D8C.22	V3C99_017309
NNNNNN	V3C99_017310
tsp-21	V3C99_017314
vab-3	V3C99_017316
NNNNNN	V3C99_017317
acr-9	V3C99_017318
NNNNNN	V3C99_017319
C15B12.1	V3C99_017320
C15B12.8	V3C99_017320
ssr-2	V3C99_017321
lim-6	V3C99_017323
cah-5	V3C99_017324
erd-2.2	V3C99_017327
flwr-1	V3C99_017329
bet-2	V3C99_017330
nhx-5	V3C99_017331
NNNNNN	V3C99_017333
syg-2	V3C99_017334
NNNNNN	V3C99_017335
NNNNNN	V3C99_017336
NNNNNN	V3C99_017336
NNNNNN	V3C99_017336
NNNNNN	V3C99_017336
NNNNNN	V3C99_017337
NNNNNN	V3C99_017339
NNNNNN	V3C99_017340
sax-1	V3C99_017342
NNNNNN	V3C99_017344
NNNNNN	V3C99_017346
mob-2	V3C99_017348
NNNNNN	V3C99_017349
NNNNNN	V3C99_017349
NNNNNN	V3C99_017349
dgk-2	V3C99_017350
NNNNNN	V3C99_017352
NNNNNN	V3C99_017356
kvs-1	V3C99_017357
bcat-1	V3C99_017359
kynu-1	V3C99_017360
NNNNNN	V3C99_017361
NNNNNN	V3C99_017361
NNNNNN	V3C99_017361
NNNNNN	V3C99_017361
NNNNNN	V3C99_017361
nnt-1	V3C99_017362
NNNNNN	V3C99_017363
NNNNNN	V3C99_017364
tag-275	V3C99_017365
NNNNNN	V3C99_017368
NNNNNN	V3C99_017369
ndx-2	V3C99_017371
ets-5	V3C99_017372
NNNNNN	V3C99_017373
NNNNNN	V3C99_017374
vang-1	V3C99_017383
dhhc-14	V3C99_017384
NNNNNN	V3C99_017385
NNNNNN	V3C99_017388
NNNNNN	V3C99_017390
NNNNNN	V3C99_017391
NNNNNN	V3C99_017392
NNNNNN	V3C99_017393
NNNNNN	V3C99_017394
Y71H10B.1	V3C99_017395
Y42G9A.3	V3C99_017396
NNNNNN	V3C99_017398
T23G5.2	V3C99_017398
NNNNNN	V3C99_017400
NNNNNN	V3C99_017404
NNNNNN	V3C99_017406
fasn-1	V3C99_017408
NNNNNN	V3C99_017409
acl-5	V3C99_017416
R07E3.4	V3C99_017421
NNNNNN	V3C99_017422
unc-84	V3C99_017425
NNNNNN	V3C99_017430
NNNNNN	V3C99_017433
NNNNNN	V3C99_017439
wrt-6	V3C99_017441
egl-15	V3C99_017442
NNNNNN	V3C99_017443
wdr-54	V3C99_017444
F39H12.3	V3C99_017445
NNNNNN	V3C99_017447
NNNNNN	V3C99_017449
NNNNNN	V3C99_017450
T03G6.3	V3C99_017451
NNNNNN	V3C99_017452
mbr-1	V3C99_017453
H18N23.2	V3C99_017456
NNNNNN	V3C99_017458
F17H10.1	V3C99_017460
NNNNNN	V3C99_017461
dyf-19	V3C99_017464
lgl-1	V3C99_017465
atrn-1	V3C99_017466
NNNNNN	V3C99_017467
NNNNNN	V3C99_017468
C05G5.1	V3C99_017469
C05G5.3	V3C99_017472
C05G5.5	V3C99_017474
F09C8.2	V3C99_017486
NNNNNN	V3C99_017487
ZK1073.1	V3C99_017488
pnk-4	V3C99_017492
pmp-5	V3C99_017494
NNNNNN	V3C99_017498
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017502
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017503
NNNNNN	V3C99_017508
NNNNNN	V3C99_017509
NNNNNN	V3C99_017510
gly-1	V3C99_017512
sng-1	V3C99_017514
npr-24	V3C99_017516
NNNNNN	V3C99_017520
slc-17.1	V3C99_017521
mlc-1	V3C99_017522
mlc-2	V3C99_017522
mlc-1	V3C99_017523
mlc-2	V3C99_017523
C36E6.2	V3C99_017524
NNNNNN	V3C99_017525
NNNNNN	V3C99_017526
hsp-16.41	V3C99_017532
hsp-16.48	V3C99_017532
hsp-16.49	V3C99_017532
NNNNNN	V3C99_017533
NNNNNN	V3C99_017534
C34F6.7	V3C99_017536
hum-4	V3C99_017537
hsp-16.41	V3C99_017540
hsp-16.48	V3C99_017540
hsp-16.49	V3C99_017540
pak-1	V3C99_017543
sym-3	V3C99_017547
NNNNNN	V3C99_017548
NNNNNN	V3C99_017549
NNNNNN	V3C99_017550
NNNNNN	V3C99_017550
NNNNNN	V3C99_017552
NNNNNN	V3C99_017552
NNNNNN	V3C99_017553
NNNNNN	V3C99_017554
NNNNNN	V3C99_017555
NNNNNN	V3C99_017556
W03G11.3	V3C99_017557
NNNNNN	V3C99_017558
NNNNNN	V3C99_017560
C01C4.3	V3C99_017563
NNNNNN	V3C99_017564
NNNNNN	V3C99_017567
NNNNNN	V3C99_017568
ZC8.6	V3C99_017569
lfi-1	V3C99_017570
calu-1	V3C99_017571
NNNNNN	V3C99_017572
hlh-13	V3C99_017573
NNNNNN	V3C99_017585
NNNNNN	V3C99_017586
NNNNNN	V3C99_017587
C46H3.2	V3C99_017589
NNNNNN	V3C99_017590
aakg-3	V3C99_017595
gbb-1	V3C99_017596
F09C8.1	V3C99_017598
NNNNNN	V3C99_017599
mff-2	V3C99_017600
vwa-8	V3C99_017601
NNNNNN	V3C99_017605
twk-20	V3C99_017606
NNNNNN	V3C99_017606
NNNNNN	V3C99_017607
F09B12.3	V3C99_017608
nlg-1	V3C99_017609
NNNNNN	V3C99_017610
NNNNNN	V3C99_017611
gcy-36	V3C99_017612
dyf-6	V3C99_017613
trcs-1	V3C99_017615
T09B9.1	V3C99_017615
rme-6	V3C99_017618
NNNNNN	V3C99_017619
F52D10.2	V3C99_017620
NNNNNN	V3C99_017621
NNNNNN	V3C99_017622
NNNNNN	V3C99_017624
pkn-1	V3C99_017625
NNNNNN	V3C99_017626
NNNNNN	V3C99_017627
NNNNNN	V3C99_017629
NNNNNN	V3C99_017631
NNNNNN	V3C99_017635
taf-3	V3C99_017636
apl-1	V3C99_017637
NNNNNN	V3C99_017638
NNNNNN	V3C99_017640
tbc-1	V3C99_017641
NNNNNN	V3C99_017642
NNNNNN	V3C99_017645
ZC373.5	V3C99_017648
mlck-1	V3C99_017649
octr-1	V3C99_017650
NNNNNN	V3C99_017650
F14D12.1	V3C99_017651
NNNNNN	V3C99_017652
T22B7.3	V3C99_017653
egl-13	V3C99_017655
W01C8.5	V3C99_017656
NNNNNN	V3C99_017657
atg-2	V3C99_017658
C31H5.6	V3C99_017659
K05B2.4	V3C99_017659
W03D8.8	V3C99_017659
Y71H2AM.11	V3C99_017660
fard-1	V3C99_017662
NNNNNN	V3C99_017665
ver-3	V3C99_017666
ver-4	V3C99_017666
NNNNNN	V3C99_017668
NNNNNN	V3C99_017669
act-1	V3C99_017670
act-2	V3C99_017670
act-3	V3C99_017670
act-4	V3C99_017670
NNNNNN	V3C99_017676
NNNNNN	V3C99_017678
acbp-3	V3C99_017680
hda-4	V3C99_017681
gcc-2	V3C99_017688
nkb-1	V3C99_017689
nkb-3	V3C99_017689
NNNNNN	V3C99_017690
pix-1	V3C99_017692
tbck-1	V3C99_017693
NNNNNN	V3C99_017701
prmn-1	V3C99_017703
erd-2.1	V3C99_017706
sec-3	V3C99_017707
skr-1	V3C99_017708
skr-2	V3C99_017708
unc-115	V3C99_017709
F09B9.5	V3C99_017710
rhgf-1	V3C99_017715
NNNNNN	V3C99_017717
tmem-24	V3C99_017718
K08F9.1	V3C99_017719
C35A11.4	V3C99_017719
NNNNNN	V3C99_017720
hpo-8	V3C99_017723
NNNNNN	V3C99_017724
NNNNNN	V3C99_017726
rund-1	V3C99_017729
NNNNNN	V3C99_017731
tmem-135	V3C99_017736
NNNNNN	V3C99_017743
ceh-28	V3C99_017744
NNNNNN	V3C99_017745
NNNNNN	V3C99_017748
NNNNNN	V3C99_017757
NNNNNN	V3C99_017757
NNNNNN	V3C99_017757
NNNNNN	V3C99_017757
NNNNNN	V3C99_017757
cht-1	V3C99_017758
slcf-2	V3C99_017759
ZK563.7	V3C99_017760
cat-1	V3C99_017761
ZK563.2	V3C99_017762
csq-1	V3C99_017764
NNNNNN	V3C99_017765
NNNNNN	V3C99_017768
hosl-1	V3C99_017770
slcr-46.1	V3C99_017773
NNNNNN	V3C99_017774
NNNNNN	V3C99_017775
NNNNNN	V3C99_017776
NNNNNN	V3C99_017777
nas-13	V3C99_017778
coel-1	V3C99_017779
C52B9.4	V3C99_017780
T10H10.2	V3C99_017802
F54G2.1	V3C99_017806
ctbp-1	V3C99_017814
NNNNNN	V3C99_017818
rgs-2	V3C99_017835
NNNNNN	V3C99_017836
NNNNNN	V3C99_017840
ptr-1	V3C99_017849
NNNNNN	V3C99_017852
nck-1	V3C99_017865
uggt-2	V3C99_017871
uggt-1	V3C99_017871
K05B2.2	V3C99_017886
NNNNNN	V3C99_017903
rga-8	V3C99_017904
dct-1	V3C99_017906
sem-5	V3C99_017907
NNNNNN	V3C99_017938
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017940
NNNNNN	V3C99_017945
rrc-1	V3C99_017954
NNNNNN	V3C99_017979
gcy-35	V3C99_017982
epn-1	V3C99_018018
F26A10.2	V3C99_018054
NNNNNN	V3C99_018062
NNNNNN	V3C99_018076
tag-241	V3C99_018094
tbh-1	V3C99_018096
hpk-1	V3C99_018104
twk-17	V3C99_018113
twk-17	V3C99_018125
gck-4	V3C99_018151
fkh-2	V3C99_018189
NNNNNN	V3C99_018196
unc-3	V3C99_018197
let-2	V3C99_018199
ace-1	V3C99_018200
ace-1	V3C99_018206
acr-12	V3C99_018209
rsd-3	V3C99_018211
lst-2	V3C99_018222
dpy-23	V3C99_018225
ceh-6	V3C99_018253
cyn-1	V3C99_018260
NNNNNN	V3C99_018291
